episode,step,temp_celsius,power_watts,coolant_flow_l_min,pue,hour_of_day,thermal_spike
11,160,30.4,507.69,79.78,1.5995,0.02,0
11,170,36.06,481.69,107.18,1.6202,0.02,0
11,180,33.21,448.36,85.0,1.5776,0.03,0
11,190,31.84,356.46,114.78,1.5985,0.03,0
11,200,29.89,291.45,66.39,1.5775,0.03,0
11,210,29.05,499.58,92.37,1.6134,0.03,0
11,220,31.28,692.96,117.32,1.5733,0.03,0
11,230,30.51,300.94,103.6,1.5694,0.03,0
11,240,33.61,492.99,113.35,1.6154,0.03,0
11,250,29.37,235.24,42.71,1.58,0.03,0
11,260,34.98,600.93,101.15,1.5479,0.04,0
11,270,29.03,338.86,96.57,1.6076,0.04,0
11,280,34.76,423.92,89.43,1.5888,0.04,0
11,290,31.09,489.92,79.03,1.5635,0.04,0
11,300,35.09,207.11,82.35,1.5885,0.04,0
11,310,31.78,210.29,105.05,1.6419,0.04,0
11,320,31.05,745.86,48.56,1.5553,0.04,0
11,330,33.74,315.16,82.12,1.5939,0.05,0
11,340,33.51,438.14,69.84,1.573,0.05,0
11,350,30.82,794.14,58.07,1.6018,0.05,0
11,360,31.48,592.24,108.66,1.5519,0.05,0
11,370,33.18,427.56,84.22,1.5786,0.05,0
11,380,33.47,302.83,79.99,1.5884,0.05,0
11,390,30.08,539.51,108.64,1.6016,0.05,0
11,400,35.39,225.53,56.91,1.6013,0.06,0
11,410,36.28,485.3,43.72,1.5566,0.06,0
11,420,37.6,739.59,85.08,1.608,0.06,0
11,430,38.11,388.69,116.92,1.5969,0.06,0
11,440,30.84,627.63,71.86,1.5701,0.06,0
11,450,34.82,344.28,106.77,1.593,0.06,0
11,460,30.58,399.04,100.45,1.6148,0.06,0
11,470,37.74,634.5,80.06,1.6335,0.07,0
11,480,34.66,462.25,107.09,1.5864,0.07,0
11,490,32.24,772.92,71.74,1.6163,0.07,0
12,0,30.07,364.0,119.41,1.5805,0.0,0
12,10,28.22,764.69,74.55,1.5865,0.0,0
12,20,28.93,251.42,89.49,1.5588,0.0,0
12,30,31.23,249.22,52.34,1.5552,0.0,0
12,40,29.71,643.79,65.33,1.5579,0.01,0
12,50,30.64,384.96,68.79,1.5867,0.01,0
12,60,30.44,312.44,75.91,1.596,0.01,0
12,70,28.74,215.76,68.31,1.5785,0.01,0
12,80,33.01,394.66,70.82,1.6003,0.01,0
12,90,30.34,250.82,112.09,1.6045,0.01,0
12,100,35.53,543.18,53.57,1.5544,0.01,0
12,110,30.24,380.68,79.45,1.5928,0.02,0
12,120,33.11,452.66,78.74,1.5937,0.02,0
12,130,32.58,347.95,90.0,1.5925,0.02,0
12,140,30.22,264.18,64.37,1.5781,0.02,0
12,150,33.12,572.12,104.33,1.5797,0.02,0
12,160,30.64,689.29,108.76,1.6012,0.02,0
12,170,32.67,392.4,115.78,1.5837,0.02,0
12,180,32.22,778.74,117.5,1.6019,0.03,0
12,190,30.99,494.6,86.07,1.6152,0.03,0
12,200,31.97,689.9,71.43,1.6048,0.03,0
12,210,33.91,555.34,83.65,1.6023,0.03,0
12,220,31.01,771.8,76.93,1.5624,0.03,0
12,230,31.59,374.8,95.43,1.5646,0.03,0
12,240,33.74,445.48,79.94,1.5531,0.03,0
12,250,31.33,595.2,97.22,1.5743,0.03,0
12,260,32.61,794.42,78.34,1.5778,0.04,0
12,270,30.58,752.24,95.34,1.5993,0.04,0
12,280,29.19,415.72,111.64,1.5758,0.04,0
12,290,29.91,250.99,101.52,1.5788,0.04,0
12,300,31.75,588.2,43.54,1.5697,0.04,0
12,310,35.86,439.77,100.21,1.5823,0.04,0
12,320,35.03,206.33,60.7,1.5809,0.04,0
12,330,30.63,548.31,86.02,1.5838,0.05,0
12,340,31.26,663.41,87.09,1.5921,0.05,0
12,350,31.38,214.74,48.36,1.5853,0.05,0
12,360,28.9,269.64,115.25,1.6111,0.05,0
12,370,34.49,473.2,56.55,1.5988,0.05,0
12,380,31.23,462.9,95.74,1.5878,0.05,0
12,390,32.87,686.11,49.21,1.6007,0.05,0
12,400,35.35,606.28,53.15,1.5619,0.06,0
12,410,35.24,304.67,52.81,1.5839,0.06,0
12,420,29.14,339.11,72.4,1.5669,0.06,0
12,430,35.07,459.28,42.34,1.6116,0.06,0
12,440,33.01,555.32,71.11,1.5767,0.06,0
12,450,33.71,651.4,104.7,1.5724,0.06,0
12,460,35.04,723.19,54.96,1.5889,0.06,0
12,470,33.25,357.41,109.01,1.605,0.07,0
12,480,31.54,558.18,88.9,1.5805,0.07,0
12,490,32.86,707.31,89.39,1.5758,0.07,0
13,0,31.22,378.47,89.16,1.5545,0.0,0
13,10,31.03,270.72,64.43,1.5888,0.0,0
13,20,31.46,506.49,73.46,1.6114,0.0,0
13,30,31.59,311.45,90.84,1.5983,0.0,0
13,40,29.41,799.94,84.39,1.5564,0.01,0
13,50,29.42,388.75,76.08,1.5841,0.01,0
13,60,32.4,205.75,50.92,1.5896,0.01,0
13,70,32.77,503.26,79.6,1.5361,0.01,0
13,80,30.0,703.94,79.1,1.5643,0.01,0
13,90,31.36,656.63,63.37,1.5858,0.01,0
13,100,30.64,300.93,76.59,1.6079,0.01,0
13,110,30.97,529.84,49.06,1.5493,0.02,0
13,120,33.83,693.97,69.35,1.6061,0.02,0
13,130,31.59,631.39,83.71,1.5781,0.02,0
13,140,32.36,698.04,100.11,1.5828,0.02,0
13,150,29.28,469.84,67.89,1.6563,0.02,0
13,160,32.51,796.37,102.05,1.5637,0.02,0
13,170,32.03,552.75,68.05,1.6197,0.02,0
13,180,31.14,299.59,51.14,1.5559,0.03,0
13,190,32.29,235.61,68.07,1.5965,0.03,0
13,200,31.54,394.19,96.32,1.6078,0.03,0
13,210,31.74,714.81,118.84,1.5986,0.03,0
13,220,31.84,777.66,102.86,1.5753,0.03,0
13,230,37.78,720.23,50.15,1.5528,0.03,0
13,240,33.43,626.84,106.28,1.572,0.03,0
13,250,32.73,493.68,86.19,1.5534,0.03,0
13,260,32.37,471.2,90.69,1.6039,0.04,0
13,270,33.36,509.37,62.26,1.5773,0.04,0
13,280,34.58,770.15,66.18,1.5759,0.04,0
13,290,36.35,639.63,98.47,1.5839,0.04,0
13,300,30.15,414.93,45.07,1.591,0.04,0
13,310,31.73,457.79,56.95,1.5803,0.04,0
13,320,32.76,402.65,86.23,1.6206,0.04,0
13,330,31.18,406.24,94.6,1.574,0.05,0
13,340,34.26,670.33,76.77,1.5861,0.05,0
13,350,36.29,464.77,40.05,1.6111,0.05,0
13,360,34.87,613.16,50.55,1.5798,0.05,0
13,370,32.98,759.64,61.92,1.5738,0.05,0
13,380,32.91,423.11,112.3,1.5708,0.05,0
13,390,34.87,383.31,95.96,1.6007,0.05,0
13,400,34.24,622.22,40.09,1.6124,0.06,0
13,410,32.99,335.71,94.4,1.5849,0.06,0
13,420,37.22,690.27,119.05,1.5851,0.06,0
13,430,33.29,242.5,70.65,1.5883,0.06,0
13,440,34.21,388.01,110.48,1.5741,0.06,0
13,450,36.66,651.89,50.65,1.6095,0.06,0
13,460,35.62,518.3,40.68,1.5829,0.06,0
13,470,33.34,633.46,90.25,1.5659,0.07,0
13,480,35.89,611.94,108.8,1.6001,0.07,0
13,490,35.57,651.47,87.17,1.5881,0.07,0
14,0,26.16,388.7,51.19,1.6155,0.0,0
14,10,29.97,532.04,88.0,1.5896,0.0,0
14,20,27.51,614.29,107.83,1.5596,0.0,0
14,30,29.41,510.65,80.76,1.5671,0.0,0
14,40,30.42,232.74,111.83,1.5646,0.01,0
14,50,32.8,267.65,79.97,1.5747,0.01,0
14,60,28.63,786.62,118.95,1.5677,0.01,0
14,70,31.75,716.49,85.47,1.577,0.01,0
14,80,28.88,657.64,116.36,1.604,0.01,0
14,90,31.04,240.52,60.97,1.5777,0.01,0
14,100,31.79,673.57,80.53,1.583,0.01,0
14,110,29.58,449.26,96.14,1.5643,0.02,0
14,120,33.48,569.63,62.2,1.5936,0.02,0
14,130,30.55,321.92,104.64,1.6036,0.02,0
14,140,29.6,580.58,106.76,1.5768,0.02,0
14,150,31.33,619.21,98.4,1.5746,0.02,0
14,160,32.15,251.73,74.76,1.5756,0.02,0
14,170,29.24,385.57,99.34,1.5892,0.02,0
14,180,31.91,624.74,96.12,1.5712,0.03,0
14,190,34.62,513.8,102.64,1.6237,0.03,0
14,200,31.96,276.16,102.49,1.5694,0.03,0
14,210,31.79,662.86,42.35,1.6227,0.03,0
14,220,32.95,238.32,96.99,1.5664,0.03,0
14,230,31.78,473.12,68.81,1.5776,0.03,0
14,240,30.01,420.61,60.41,1.5814,0.03,0
14,250,34.79,633.67,58.27,1.597,0.03,0
14,260,32.21,717.76,59.56,1.581,0.04,0
14,270,30.98,290.05,114.49,1.5848,0.04,0
14,280,34.6,748.37,99.25,1.5615,0.04,0
14,290,31.58,449.75,97.62,1.5899,0.04,0
14,300,33.12,423.68,80.16,1.5893,0.04,0
14,310,34.35,682.6,118.51,1.574,0.04,0
14,320,34.15,479.06,62.58,1.5791,0.04,0
14,330,34.53,531.85,40.64,1.5666,0.05,0
14,340,34.42,382.35,89.82,1.6058,0.05,0
14,350,31.13,496.02,101.81,1.5873,0.05,0
14,360,35.28,656.29,59.61,1.6218,0.05,0
14,370,35.99,339.8,67.71,1.5821,0.05,0
14,380,36.22,770.59,40.12,1.5467,0.05,0
14,390,32.0,636.33,48.32,1.5488,0.05,0
14,400,32.79,495.22,44.79,1.5786,0.06,0
14,410,37.49,255.82,113.7,1.5807,0.06,0
14,420,36.37,620.51,69.8,1.5667,0.06,0
14,430,35.37,257.35,50.68,1.58,0.06,0
14,440,34.97,540.69,74.8,1.5742,0.06,0
14,450,36.17,356.59,65.2,1.578,0.06,0
14,460,35.81,641.21,65.44,1.5518,0.06,0
14,470,34.82,321.63,102.39,1.5891,0.07,0
14,480,34.03,298.62,77.28,1.5754,0.07,0
14,490,33.07,778.78,56.61,1.595,0.07,0
15,0,29.44,271.95,52.61,1.5939,0.0,0
15,10,28.66,618.13,43.23,1.5448,0.0,0
15,20,31.16,254.73,59.86,1.564,0.0,0
15,30,28.88,606.31,60.81,1.5982,0.0,0
15,40,30.98,442.64,76.18,1.579,0.01,0
15,50,30.58,477.23,104.31,1.5641,0.01,0
15,60,30.91,698.22,118.61,1.5816,0.01,0
15,70,33.37,423.34,90.42,1.6065,0.01,0
15,80,29.32,355.29,105.02,1.5584,0.01,0
15,90,31.79,741.5,75.47,1.5802,0.01,0
15,100,34.18,697.61,66.52,1.6107,0.01,0
15,110,33.44,300.79,85.91,1.5851,0.02,0
15,120,32.29,217.69,94.66,1.5612,0.02,0
15,130,32.18,312.29,62.39,1.5916,0.02,0
15,140,32.04,571.51,59.66,1.5757,0.02,0
15,150,31.18,530.41,44.88,1.599,0.02,0
15,160,31.67,319.67,110.77,1.5899,0.02,0
15,170,29.2,681.3,103.59,1.5747,0.02,0
15,180,35.59,415.47,83.56,1.5769,0.03,0
15,190,27.82,501.44,71.07,1.5835,0.03,0
15,200,33.08,331.41,111.66,1.5951,0.03,0
15,210,32.57,794.92,82.35,1.5724,0.03,0
15,220,33.39,784.39,48.01,1.5005,0.03,0
15,230,31.8,689.77,113.38,1.5661,0.03,0
15,240,39.08,331.65,107.72,1.6023,0.03,0
15,250,33.44,703.53,107.62,1.5614,0.03,0
15,260,34.2,683.73,95.81,1.6032,0.04,0
15,270,33.52,620.34,115.8,1.5768,0.04,0
15,280,30.85,312.94,119.04,1.5692,0.04,0
15,290,35.05,385.43,79.23,1.5635,0.04,0
15,300,34.67,331.29,82.12,1.5871,0.04,0
15,310,38.02,320.88,50.44,1.5794,0.04,0
15,320,32.74,706.57,65.89,1.5354,0.04,0
15,330,36.4,750.33,101.95,1.5829,0.05,0
15,340,36.14,776.34,69.89,1.5466,0.05,0
15,350,35.86,260.62,64.14,1.5721,0.05,0
15,360,34.86,769.22,103.35,1.5881,0.05,0
15,370,37.01,304.52,117.5,1.5722,0.05,0
15,380,32.71,672.2,57.86,1.5361,0.05,0
15,390,33.36,384.09,95.08,1.5727,0.05,0
15,400,36.77,769.27,115.9,1.6024,0.06,0
15,410,29.64,779.11,42.59,1.6197,0.06,0
15,420,31.13,780.52,57.67,1.5522,0.06,0
15,430,30.54,284.39,99.63,1.5604,0.06,0
15,440,35.37,300.73,110.83,1.6359,0.06,0
15,450,37.72,583.46,110.93,1.5959,0.06,0
15,460,33.67,349.72,45.42,1.5844,0.06,0
15,470,35.22,200.77,70.87,1.5888,0.07,0
15,480,34.79,730.73,79.45,1.5268,0.07,0
15,490,33.65,260.86,78.36,1.5966,0.07,0
16,0,31.91,612.3,53.01,1.5553,0.0,0
16,10,33.59,376.95,65.5,1.5945,0.0,0
16,20,31.0,302.06,70.04,1.5749,0.0,0
16,30,30.1,738.87,47.45,1.5522,0.0,0
16,40,28.22,489.64,42.48,1.5618,0.01,0
16,50,31.76,733.85,52.57,1.573,0.01,0
16,60,31.85,313.99,95.78,1.5853,0.01,0
16,70,30.32,359.16,62.52,1.5453,0.01,0
16,80,31.06,543.06,107.19,1.5836,0.01,0
16,90,32.21,456.56,63.56,1.5928,0.01,0
16,100,29.84,319.8,42.06,1.5542,0.01,0
16,110,32.18,249.16,107.5,1.5918,0.02,0
16,120,30.79,493.46,92.88,1.596,0.02,0
16,130,33.74,310.93,110.84,1.5908,0.02,0
16,140,30.27,357.98,77.2,1.5931,0.02,0
16,150,32.11,236.98,100.18,1.5928,0.02,0
16,160,31.58,406.27,83.32,1.5698,0.02,0
16,170,34.74,532.16,107.26,1.5723,0.02,0
16,180,33.11,521.31,109.35,1.5583,0.03,0
16,190,28.28,485.76,46.32,1.5837,0.03,0
16,200,35.07,501.26,112.04,1.559,0.03,0
16,210,33.54,572.16,49.62,1.5486,0.03,0
16,220,32.77,790.62,117.77,1.5649,0.03,0
16,230,33.21,454.02,119.06,1.5675,0.03,0
16,240,26.64,576.34,106.73,1.6043,0.03,0
16,250,32.86,748.5,45.36,1.6211,0.03,0
16,260,31.66,395.68,62.1,1.5902,0.04,0
16,270,29.38,671.93,89.84,1.5878,0.04,0
16,280,31.36,448.67,51.86,1.5743,0.04,0
16,290,30.68,763.79,113.99,1.5595,0.04,0
16,300,32.81,371.66,82.85,1.5737,0.04,0
16,310,32.63,429.83,78.85,1.5943,0.04,0
16,320,33.47,365.25,51.51,1.5737,0.04,0
16,330,31.62,223.27,111.17,1.5578,0.05,0
16,340,33.4,647.45,113.67,1.59,0.05,0
16,350,34.56,690.43,64.24,1.5748,0.05,0
16,360,33.91,617.71,47.86,1.6,0.05,0
16,370,35.2,784.53,75.45,1.5693,0.05,0
16,380,35.31,450.06,91.64,1.5631,0.05,0
16,390,35.22,694.38,99.28,1.5899,0.05,0
16,400,35.05,692.61,81.22,1.5371,0.06,0
16,410,35.85,504.08,50.85,1.5917,0.06,0
16,420,37.48,217.37,55.42,1.5441,0.06,0
16,430,37.04,349.69,76.52,1.5442,0.06,0
16,440,37.97,364.39,105.88,1.5618,0.06,0
16,450,32.52,274.32,42.45,1.5763,0.06,0
16,460,33.61,306.55,109.64,1.5965,0.06,0
16,470,34.0,298.11,111.56,1.5676,0.07,0
16,480,35.68,371.04,70.93,1.5466,0.07,0
16,490,37.16,778.95,108.57,1.5995,0.07,0
17,0,28.19,361.45,72.76,1.5511,0.0,0
17,10,33.59,660.54,40.71,1.5795,0.0,0
17,20,32.72,560.69,40.68,1.5599,0.0,0
17,30,30.35,383.28,117.36,1.6113,0.0,0
17,40,29.23,425.89,67.9,1.5587,0.01,0
17,50,30.65,606.32,105.94,1.5976,0.01,0
17,60,30.07,506.91,92.99,1.5807,0.01,0
17,70,32.01,588.41,88.72,1.559,0.01,0
17,80,30.79,238.3,119.07,1.5843,0.01,0
17,90,28.68,356.69,96.89,1.5444,0.01,0
17,100,32.65,289.96,101.24,1.5646,0.01,0
17,110,34.39,681.42,88.0,1.5538,0.02,0
17,120,29.99,632.77,92.43,1.5496,0.02,0
17,130,33.28,451.14,71.06,1.5749,0.02,0
17,140,34.92,543.23,55.19,1.5821,0.02,0
17,150,31.78,520.78,102.79,1.5611,0.02,0
17,160,34.6,504.39,107.63,1.5586,0.02,0
17,170,34.45,308.68,47.81,1.5407,0.02,0
17,180,33.45,685.01,101.03,1.5863,0.03,0
17,190,33.73,401.38,47.14,1.6027,0.03,0
17,200,30.6,384.25,103.05,1.6012,0.03,0
17,210,32.0,376.43,108.1,1.5887,0.03,0
17,220,28.94,550.14,115.54,1.5825,0.03,0
17,230,36.79,500.29,109.4,1.5933,0.03,0
17,240,31.9,232.44,108.34,1.5865,0.03,0
17,250,34.13,445.52,85.55,1.5853,0.03,0
17,260,35.23,389.83,97.25,1.5629,0.04,0
17,270,33.93,578.62,54.15,1.5524,0.04,0
17,280,33.5,364.12,100.9,1.5737,0.04,0
17,290,35.42,493.75,101.09,1.6048,0.04,0
17,300,36.23,580.09,72.27,1.5897,0.04,0
17,310,35.92,222.64,55.95,1.5709,0.04,0
17,320,33.89,393.33,106.66,1.5776,0.04,0
17,330,35.34,576.01,59.91,1.6031,0.05,0
17,340,33.73,277.36,70.68,1.5579,0.05,0
17,350,33.46,694.31,63.86,1.5688,0.05,0
17,360,33.79,557.82,67.03,1.6064,0.05,0
17,370,39.74,405.64,112.11,1.5326,0.05,0
17,380,34.03,768.85,113.46,1.5851,0.05,0
17,390,33.78,636.3,50.5,1.5834,0.05,0
17,400,34.82,301.39,69.33,1.5486,0.06,0
17,410,34.88,725.93,60.46,1.5707,0.06,0
17,420,34.71,796.81,92.96,1.5738,0.06,0
17,430,35.21,613.85,73.34,1.5719,0.06,0
17,440,33.72,484.64,52.25,1.5924,0.06,0
17,450,34.72,380.67,92.93,1.5486,0.06,0
17,460,34.96,563.38,50.97,1.5616,0.06,0
17,470,36.36,631.26,49.42,1.5669,0.07,0
17,480,36.74,319.19,55.98,1.5814,0.07,0
17,490,35.94,321.0,96.27,1.5994,0.07,0
18,0,29.84,497.81,56.62,1.5785,0.0,0
18,10,31.78,201.64,93.73,1.5658,0.0,0
18,20,33.45,601.41,51.93,1.5521,0.0,0
18,30,32.45,634.14,48.1,1.5859,0.0,0
18,40,30.52,793.2,63.68,1.5876,0.01,0
18,50,29.82,304.82,43.16,1.5751,0.01,0
18,60,29.95,387.62,99.08,1.6079,0.01,0
18,70,33.78,227.53,108.16,1.592,0.01,0
18,80,30.5,414.52,75.02,1.5626,0.01,0
18,90,28.31,255.77,105.2,1.5447,0.01,0
18,100,32.24,777.39,61.75,1.5916,0.01,0
18,110,28.62,679.94,91.91,1.5988,0.02,0
18,120,31.98,617.7,44.69,1.5637,0.02,0
18,130,32.93,449.62,87.26,1.5689,0.02,0
18,140,32.94,308.76,70.38,1.5446,0.02,0
18,150,31.8,610.68,107.08,1.5769,0.02,0
18,160,33.28,752.24,49.03,1.5713,0.02,0
18,170,31.85,356.97,65.14,1.5763,0.02,0
18,180,31.66,660.52,86.13,1.5442,0.03,0
18,190,27.58,601.91,67.06,1.5512,0.03,0
18,200,29.71,257.15,92.94,1.5686,0.03,0
18,210,32.93,605.78,70.79,1.5915,0.03,0
18,220,34.4,792.67,44.37,1.5514,0.03,0
18,230,32.45,709.31,108.15,1.5639,0.03,0
18,240,33.85,494.99,59.27,1.5673,0.03,0
18,250,34.07,333.62,91.47,1.5719,0.03,0
18,260,32.37,475.46,104.1,1.5815,0.04,0
18,270,29.97,468.24,49.5,1.5857,0.04,0
18,280,30.92,261.59,72.99,1.5736,0.04,0
18,290,33.93,254.54,88.34,1.573,0.04,0
18,300,32.85,505.0,56.55,1.5615,0.04,0
18,310,31.9,418.01,44.34,1.5299,0.04,0
18,320,34.73,536.09,89.58,1.5948,0.04,0
18,330,31.6,629.55,49.12,1.578,0.05,0
18,340,34.69,404.81,106.39,1.559,0.05,0
18,350,36.36,513.19,96.17,1.5694,0.05,0
18,360,36.01,284.27,97.35,1.5765,0.05,0
18,370,34.82,566.51,55.0,1.5637,0.05,0
18,380,36.92,474.23,102.51,1.5646,0.05,0
18,390,35.04,448.68,114.13,1.5638,0.05,0
18,400,36.76,663.29,76.04,1.5504,0.06,0
18,410,32.77,280.78,79.91,1.5311,0.06,0
18,420,34.99,761.18,107.11,1.5719,0.06,0
18,430,33.37,752.7,54.18,1.5757,0.06,0
18,440,33.01,277.03,70.99,1.5578,0.06,0
18,450,32.64,502.47,70.77,1.5486,0.06,0
18,460,40.52,657.42,61.89,1.5674,0.06,0
18,470,41.4,471.71,50.67,1.5611,0.07,0
18,480,33.7,649.06,63.91,1.5893,0.07,0
18,490,35.28,627.12,114.84,1.5352,0.07,0
19,0,29.1,574.5,63.25,1.5611,0.0,0
19,10,28.47,788.8,92.01,1.5957,0.0,0
19,20,32.59,616.59,65.79,1.5649,0.0,0
19,30,31.85,488.22,85.65,1.5834,0.0,0
19,40,29.57,648.72,107.31,1.553,0.01,0
19,50,29.88,684.98,81.82,1.6088,0.01,0
19,60,32.01,602.15,55.99,1.5728,0.01,0
19,70,31.05,371.97,60.04,1.5592,0.01,0
19,80,32.83,377.08,100.29,1.5451,0.01,0
19,90,34.94,261.49,109.44,1.5784,0.01,0
19,100,31.23,645.45,84.9,1.5311,0.01,0
19,110,31.91,679.29,63.01,1.606,0.02,0
19,120,29.44,432.53,116.54,1.5318,0.02,0
19,130,33.64,531.27,41.04,1.5684,0.02,0
19,140,32.05,668.55,109.61,1.5989,0.02,0
19,150,34.34,622.78,91.81,1.5325,0.02,0
19,160,32.44,562.03,102.09,1.5459,0.02,0
19,170,34.13,306.46,94.61,1.5673,0.02,0
19,180,33.12,508.31,70.18,1.5825,0.03,0
19,190,30.49,278.04,86.72,1.5821,0.03,0
19,200,32.87,625.81,52.38,1.589,0.03,0
19,210,34.07,230.51,114.59,1.5856,0.03,0
19,220,31.01,494.33,85.81,1.5515,0.03,0
19,230,31.15,390.72,57.6,1.5983,0.03,0
19,240,33.79,503.08,73.27,1.5779,0.03,0
19,250,32.77,332.72,57.07,1.569,0.03,0
19,260,32.83,331.07,100.21,1.5875,0.04,0
19,270,27.28,694.21,118.49,1.5582,0.04,0
19,280,37.01,467.4,112.36,1.5727,0.04,0
19,290,32.07,775.34,94.6,1.5528,0.04,0
19,300,32.39,766.99,70.87,1.6112,0.04,0
19,310,32.87,746.8,105.77,1.567,0.04,0
19,320,32.03,467.33,43.51,1.5965,0.04,0
19,330,35.76,508.34,115.86,1.5632,0.05,0
19,340,37.33,522.78,40.59,1.6145,0.05,0
19,350,37.71,664.15,109.2,1.583,0.05,0
19,360,34.28,522.65,96.22,1.5753,0.05,0
19,370,38.66,587.94,115.18,1.5659,0.05,0
19,380,35.36,475.54,66.54,1.5595,0.05,0
19,390,36.08,676.53,84.65,1.5745,0.05,0
19,400,34.36,355.19,71.04,1.5645,0.06,0
19,410,34.31,210.13,93.86,1.5555,0.06,0
19,420,33.1,571.01,100.48,1.5648,0.06,0
19,430,33.36,243.55,114.24,1.5551,0.06,0
19,440,38.92,380.81,46.92,1.5928,0.06,0
19,450,36.49,437.07,92.86,1.5497,0.06,0
19,460,33.98,281.83,71.28,1.5751,0.06,0
19,470,37.28,776.08,51.53,1.547,0.07,0
19,480,34.71,677.01,98.35,1.5313,0.07,0
19,490,33.38,532.11,84.41,1.606,0.07,0
20,0,30.14,557.99,82.97,1.5704,0.0,0
20,10,31.77,648.98,112.28,1.5634,0.0,0
20,20,29.17,587.56,81.0,1.5861,0.0,0
20,30,31.23,700.85,55.55,1.581,0.0,0
20,40,32.13,711.35,108.11,1.6016,0.01,0
20,50,36.65,476.76,83.97,1.5425,0.01,0
20,60,30.76,258.92,98.05,1.5762,0.01,0
20,70,29.32,276.93,92.44,1.5704,0.01,0
20,80,33.51,740.07,65.42,1.5853,0.01,0
20,90,28.78,383.41,86.73,1.5774,0.01,0
20,100,29.82,389.8,74.26,1.5614,0.01,0
20,110,33.22,332.92,99.19,1.5695,0.02,0
20,120,28.35,280.58,98.64,1.584,0.02,0
20,130,33.63,415.24,64.44,1.5535,0.02,0
20,140,31.0,563.98,107.34,1.565,0.02,0
20,150,33.02,523.17,61.06,1.5605,0.02,0
20,160,33.08,245.24,41.49,1.5638,0.02,0
20,170,32.13,549.13,72.41,1.5688,0.02,0
20,180,29.1,530.96,83.48,1.5457,0.03,0
20,190,35.19,665.12,69.27,1.5688,0.03,0
20,200,33.65,639.94,63.28,1.6029,0.03,0
20,210,30.89,438.07,80.17,1.5743,0.03,0
20,220,31.34,683.92,89.12,1.5359,0.03,0
20,230,34.73,467.73,54.33,1.5897,0.03,0
20,240,36.45,780.64,98.87,1.5597,0.03,0
20,250,31.93,331.29,79.01,1.571,0.03,0
20,260,35.72,225.69,56.54,1.5764,0.04,0
20,270,35.68,481.8,76.37,1.5586,0.04,0
20,280,39.62,394.44,96.3,1.5852,0.04,0
20,290,30.65,700.92,61.07,1.564,0.04,0
20,300,33.33,592.21,69.22,1.5656,0.04,0
20,310,32.5,510.0,70.11,1.5378,0.04,0
20,320,36.82,411.74,109.42,1.5557,0.04,0
20,330,32.66,562.53,80.15,1.5709,0.05,0
20,340,35.86,246.25,91.48,1.5782,0.05,0
20,350,35.53,417.33,97.38,1.5815,0.05,0
20,360,36.43,686.7,97.62,1.5788,0.05,0
20,370,33.23,326.42,52.9,1.5716,0.05,0
20,380,35.85,225.89,85.88,1.5653,0.05,0
20,390,37.27,223.51,85.78,1.5929,0.05,0
20,400,37.37,308.02,116.66,1.5743,0.06,0
20,410,33.96,211.17,97.56,1.5539,0.06,0
20,420,35.33,251.45,75.94,1.5551,0.06,0
20,430,40.34,302.34,106.43,1.5672,0.06,0
20,440,33.59,692.27,54.55,1.5479,0.06,0
20,450,35.75,634.51,67.41,1.5558,0.06,0
20,460,34.16,337.89,70.84,1.5767,0.06,0
20,470,37.9,715.76,80.35,1.5775,0.07,0
20,480,35.99,257.78,78.07,1.5745,0.07,0
20,490,36.7,670.32,80.27,1.5653,0.07,0
21,0,31.7,278.2,88.28,1.5824,0.0,0
21,10,32.16,664.92,91.94,1.5293,0.0,0
21,20,28.43,226.06,82.39,1.5643,0.0,0
21,30,30.96,673.73,70.5,1.6027,0.0,0
21,40,27.88,656.92,95.74,1.5495,0.01,0
21,50,31.71,486.28,58.6,1.5731,0.01,0
21,60,32.03,726.06,72.69,1.5543,0.01,0
21,70,32.33,673.65,86.24,1.5961,0.01,0
21,80,31.5,592.73,95.02,1.5686,0.01,0
21,90,30.72,292.87,92.13,1.5843,0.01,0
21,100,31.56,454.14,69.25,1.6062,0.01,0
21,110,31.32,652.98,73.06,1.5968,0.02,0
21,120,32.45,422.13,84.39,1.5445,0.02,0
21,130,32.08,406.61,96.44,1.5841,0.02,0
21,140,31.93,595.57,99.83,1.5278,0.02,0
21,150,29.51,297.08,57.16,1.5772,0.02,0
21,160,31.13,530.35,95.76,1.5776,0.02,0
21,170,32.44,778.74,40.42,1.5555,0.02,0
21,180,33.85,755.52,74.83,1.573,0.03,0
21,190,34.37,248.02,43.02,1.5725,0.03,0
21,200,28.91,568.38,81.68,1.6053,0.03,0
21,210,32.73,767.43,105.62,1.5407,0.03,0
21,220,32.16,321.02,92.55,1.5504,0.03,0
21,230,34.23,220.17,87.96,1.5515,0.03,0
21,240,32.39,301.69,42.88,1.5655,0.03,0
21,250,33.99,294.47,119.75,1.5674,0.03,0
21,260,34.48,437.09,86.89,1.5486,0.04,0
21,270,31.04,241.17,47.21,1.5633,0.04,0
21,280,33.63,749.01,67.85,1.6037,0.04,0
21,290,36.15,563.82,55.56,1.5633,0.04,0
21,300,37.1,356.66,72.57,1.5558,0.04,0
21,310,35.49,376.55,115.76,1.5718,0.04,0
21,320,36.67,725.67,105.05,1.5196,0.04,0
21,330,32.43,779.63,85.05,1.553,0.05,0
